Event,Detector,WindowType,Domain,RatioCategory,RatioValue
151116-v1,L1,ON,AMP_D2D,AMP,1.037302302043465
151116-v1,L1,ON,AMP_D2D,AMP,1.0315872212710775
151116-v1,L1,ON,AMP_D2D,AMP,1.0325261737981715
151116-v1,L1,ON,AMP_D2D,AMP,1.0638229166732756
151116-v1,L1,ON,AMP_D2D,AMP,1.0280043901330305
151116-v1,L1,ON,AMP_D2D,AMP,1.0282704209601288
151116-v1,L1,ON,AMP_D2D,AMP,1.028666106691446
151116-v1,L1,ON,AMP_D2D,AMP,1.0252108621899914
151116-v1,L1,ON,AMP_D2D,AMP,1.0789730267610833
151116-v1,L1,ON,AMP_D2D,AMP,1.046810025325576
151116-v1,L1,ON,AMP_D2D,AMP,1.043167800939789
151116-v1,L1,ON,AMP_D2D,AMP,1.0380282903849014
151116-v1,L1,ON,AMP_D2D,AMP,1.034954818195844
151116-v1,L1,ON,AMP_D2D,AMP,1.0559146662232195
151116-v1,L1,ON,AMP_D2D,AMP,1.0072694953974959
151116-v1,L1,ON,AMP_D2D,AMP,1.0199616764903932
151116-v1,L1,ON,AMP_D2D,AMP,1.0119321508076788
151116-v1,L1,ON,AMP_D2D,AMP,1.0037864886660566
151116-v1,L1,ON,AMP_D2D,AMP,1.0107010582793063
151116-v1,L1,ON,AMP_D2D,AMP,1.0006882236009786
151116-v1,L1,ON,AMP_D2D,AMP,1.009329981096709
151116-v1,L1,ON,AMP_D2D,AMP,0.9997968894631974
151116-v1,L1,ON,AMP_D2D,AMP,1.0049143318078613
151116-v1,L1,ON,AMP_D2D,AMP,0.9989150681356399
151116-v1,L1,ON,AMP_D2D,AMP,1.0017788595755324
151116-v1,L1,ON,AMP_D2D,AMP,0.9966886037436464
151116-v1,L1,ON,AMP_D2D,AMP,0.9989021799541716
151116-v1,L1,ON,AMP_D2D,AMP,0.996447853574313
151116-v1,L1,ON,AMP_D2D,AMP,0.9961877842829062
151116-v1,L1,ON,AMP_D2D,AMP,0.9931859406579158
151116-v1,L1,ON,AMP_D2D,AMP,0.9946439653432263
151116-v1,L1,ON,AMP_D2D,AMP,0.9923088885691465
151116-v1,L1,ON,AMP_D2D,AMP,0.9921647621322404
151116-v1,L1,ON,AMP_D2D,AMP,0.9908921991832549
151116-v1,L1,ON,AMP_D2D,AMP,0.9897482699797349
151116-v1,L1,ON,AMP_D2D,AMP,0.9900255884770593
151116-v1,L1,ON,AMP_D2D,AMP,0.9874334513783842
151116-v1,L1,ON,AMP_D2D,AMP,0.9886841838970826
151116-v1,L1,ON,AMP_D2D,AMP,0.9859762732851316
151116-v1,L1,ON,AMP_D2D,AMP,0.9862354850109594
151116-v1,L1,ON,AMP_D2D,AMP,0.983935253665461
151116-v1,L1,ON,AMP_D2D,AMP,0.984641765730895
151116-v1,L1,ON,AMP_D2D,AMP,0.9811650064311597
151116-v1,L1,ON,AMP_D2D,AMP,0.9846529440719314
151116-v1,L1,ON,AMP_D2D,AMP,0.9784727108432147
151116-v1,L1,ON,AMP_D2D,AMP,0.9817216503109459
151116-v1,L1,ON,AMP_D2D,AMP,0.9772232222982329
151116-v1,L1,ON,AMP_D2D,AMP,0.9814314536100833
151116-v1,L1,ON,AMP_D2D,AMP,0.9756528931314842
151116-v1,L1,ON,AMP_D2D,AMP,0.9788177860980205
151116-v1,L1,ON,AMP_D2D,AMP,0.9712591084855002
151116-v1,L1,ON,AMP_D2D,AMP,0.978778284311412
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,0.8
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,0.3333333333333333
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.125
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.125
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,0.375
151116-v1,L1,ON,TIME_D2D,TIME,2.0
151116-v1,L1,ON,TIME_D2D,TIME,0.3333333333333333
151116-v1,L1,ON,TIME_D2D,TIME,3.0
151116-v1,L1,ON,TIME_D2D,TIME,0.3333333333333333
151116-v1,L1,ON,TIME_D2D,TIME,3.0
151116-v1,L1,ON,TIME_D2D,TIME,0.5
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,2.0
151116-v1,L1,ON,TIME_D2D,TIME,0.5
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,2.0
151116-v1,L1,ON,TIME_D2D,TIME,0.1875
151116-v1,L1,ON,TIME_D2D,TIME,0.5
151116-v1,L1,ON,TIME_D2D,TIME,0.75
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,0.8
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,0.8
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,0.8
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,0.8
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,0.8
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,2.0
151116-v1,L1,ON,TIME_D2D,TIME,0.5
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,3.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,2.0
151116-v1,L1,ON,TIME_D2D,TIME,0.1875
151116-v1,L1,ON,TIME_D2D,TIME,0.5
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,0.75
151116-v1,L1,ON,TIME_D2D,TIME,0.8
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
151116-v1,L1,ON,TIME_D2D,TIME,1.0
161202-v1,L1,ON,AMP_P2P,AMP,1.052092101448891
161202-v1,L1,ON,AMP_P2P,AMP,1.0976918082548277
161202-v1,L1,ON,AMP_P2P,AMP,1.0325644231946225
161202-v1,L1,ON,AMP_P2P,AMP,0.7985609823360394
161202-v1,L1,ON,AMP_P2P,AMP,0.30691344393805753
161202-v1,L1,ON,AMP_P2P,AMP,2.420872663812094
161202-v1,L1,ON,AMP_P2P,AMP,1.5348964066985968
161202-v1,L1,ON,AMP_P2P,AMP,1.1501070342079178
161202-v1,L1,ON,AMP_P2P,AMP,1.115208010951718
161202-v1,L1,ON,AMP_P2P,AMP,1.080386208042672
161202-v1,L1,ON,AMP_P2P,AMP,1.054493239453823
161202-v1,L1,ON,AMP_P2P,AMP,1.0725089333601374
161202-v1,L1,ON,AMP_P2P,AMP,1.0766083946503375
161202-v1,L1,ON,AMP_P2P,AMP,1.0408204897849296
161202-v1,L1,ON,AMP_P2P,AMP,1.0131389606824188
161202-v1,L1,ON,AMP_P2P,AMP,0.9814317817677353
161202-v1,L1,ON,AMP_P2P,AMP,0.8499017474830882
161202-v1,L1,ON,AMP_P2P,AMP,0.7941034597726552
161202-v1,L1,ON,AMP_P2P,AMP,0.7159773902106928
161202-v1,L1,ON,AMP_P2P,AMP,0.7263691314451977
161202-v1,L1,ON,AMP_P2P,AMP,0.2698269833719166
161202-v1,L1,ON,AMP_P2P,AMP,3.3567182564024582
161202-v1,L1,ON,AMP_P2P,AMP,2.110658406065351
161202-v1,L1,ON,AMP_P2P,AMP,1.4879161779236054
161202-v1,L1,ON,AMP_P2P,AMP,1.1515926983889575
161202-v1,L1,ON,AMP_P2P,AMP,1.1123146530015056
161202-v1,L1,ON,AMP_P2P,AMP,1.0789607231843892
161202-v1,L1,ON,AMP_P2P,AMP,1.0539962772341482
161202-v1,L1,ON,AMP_P2P,AMP,1.0318734258896531
161202-v1,L1,ON,AMP_P2P,AMP,1.016762828322327
161202-v1,L1,ON,AMP_P2P,AMP,1.000775897572363
161202-v1,L1,ON,AMP_P2P,AMP,0.9815168128165718
161202-v1,L1,ON,AMP_P2P,AMP,0.8439893769945312
161202-v1,L1,ON,AMP_P2P,AMP,0.8022180317993552
161202-v1,L1,ON,AMP_P2P,AMP,0.7308726745566019
161202-v1,L1,ON,AMP_P2P,AMP,0.3295910570588852
161202-v1,L1,ON,AMP_P2D,AMP,-0.05941597921207814
161202-v1,L1,ON,AMP_P2D,AMP,-0.07069746838869595
161202-v1,L1,ON,AMP_P2D,AMP,-0.07693963525869452
161202-v1,L1,ON,AMP_P2D,AMP,-0.0786697125460121
161202-v1,L1,ON,AMP_P2D,AMP,-0.07494659620328463
161202-v1,L1,ON,AMP_P2D,AMP,-0.06681854109154275
161202-v1,L1,ON,AMP_P2D,AMP,-0.05261153680283027
161202-v1,L1,ON,AMP_P2D,AMP,-0.06418026217099225
161202-v1,L1,ON,AMP_P2D,AMP,-0.09725805002732718
161202-v1,L1,ON,AMP_P2D,AMP,-0.1256518952662473
161202-v1,L1,ON,AMP_P2D,AMP,-0.14785676287701874
161202-v1,L1,ON,AMP_P2D,AMP,-0.1658941880385227
161202-v1,L1,ON,AMP_P2D,AMP,-0.18048218066531516
161202-v1,L1,ON,AMP_P2D,AMP,-0.1905393708410701
161202-v1,L1,ON,AMP_P2D,AMP,-0.19672865857455363
161202-v1,L1,ON,AMP_P2D,AMP,-0.2068563862742273
161202-v1,L1,ON,AMP_P2D,AMP,-0.2190902137125105
161202-v1,L1,ON,AMP_P2D,AMP,-0.224702276422367
161202-v1,L1,ON,AMP_P2D,AMP,-0.2247439198244335
161202-v1,L1,ON,AMP_P2D,AMP,-0.21861878194033318
161202-v1,L1,ON,AMP_P2D,AMP,-0.20715492376576533
161202-v1,L1,ON,AMP_P2D,AMP,-0.1901526815599222
161202-v1,L1,ON,AMP_P2D,AMP,-0.16976985853903548
161202-v1,L1,ON,AMP_P2D,AMP,-0.14339500324070964
161202-v1,L1,ON,AMP_P2D,AMP,-0.11272808024814086
161202-v1,L1,ON,AMP_P2D,AMP,-0.08018929050621305
161202-v1,L1,ON,AMP_P2D,AMP,-0.05804961583940758
161202-v1,L1,ON,AMP_P2D,AMP,-0.07033882104933563
161202-v1,L1,ON,AMP_P2D,AMP,-0.1066708991258396
161202-v1,L1,ON,AMP_P2D,AMP,-0.1402139037168368
161202-v1,L1,ON,AMP_P2D,AMP,-0.18013091910474535
161202-v1,L1,ON,AMP_P2D,AMP,-0.2228614226415968
161202-v1,L1,ON,AMP_P2D,AMP,-0.26171572511737345
161202-v1,L1,ON,AMP_P2D,AMP,-0.2983141437618752
161202-v1,L1,ON,AMP_P2D,AMP,-0.33041731750880415
161202-v1,L1,ON,AMP_P2D,AMP,-0.35859499391728494
161202-v1,L1,ON,AMP_P2D,AMP,-0.3819681853138985
161202-v1,L1,ON,AMP_P2D,AMP,-0.40124725508870496
161202-v1,L1,ON,AMP_P2D,AMP,-0.416474669073923
161202-v1,L1,ON,AMP_P2D,AMP,-0.4260326943924176
161202-v1,L1,ON,AMP_P2D,AMP,-0.4293887615290833
161202-v1,L1,ON,AMP_P2D,AMP,-0.4240394787914354
161202-v1,L1,ON,AMP_P2D,AMP,-0.40989946136570865
161202-v1,L1,ON,AMP_P2D,AMP,-0.3933008001378236
161202-v1,L1,ON,AMP_P2D,AMP,-0.3844279935996773
161202-v1,L1,ON,AMP_P2D,AMP,-0.36473494151454205
161202-v1,L1,ON,AMP_P2D,AMP,-0.3287211589531459
161202-v1,L1,ON,AMP_P2D,AMP,-0.2780986738089262
161202-v1,L1,ON,AMP_P2D,AMP,-0.22195600607418386
161202-v1,L1,ON,AMP_P2D,AMP,-0.1602589620539046
161202-v1,L1,ON,AMP_P2D,AMP,-0.09668688182270341
161202-v1,L1,ON,AMP_D2D,AMP,0.9819139909374663
161202-v1,L1,ON,AMP_D2D,AMP,1.0030879845797165
161202-v1,L1,ON,AMP_D2D,AMP,1.0067372132254264
161202-v1,L1,ON,AMP_D2D,AMP,1.0070413151753876
161202-v1,L1,ON,AMP_D2D,AMP,1.0051019259559262
161202-v1,L1,ON,AMP_D2D,AMP,1.0055712048430265
161202-v1,L1,ON,AMP_D2D,AMP,1.0060165312348452
161202-v1,L1,ON,AMP_D2D,AMP,1.008635297707063
161202-v1,L1,ON,AMP_D2D,AMP,1.0098566211899263
161202-v1,L1,ON,AMP_D2D,AMP,1.0134866882879452
161202-v1,L1,ON,AMP_D2D,AMP,1.0144458168126296
161202-v1,L1,ON,AMP_D2D,AMP,1.0142011249793588
161202-v1,L1,ON,AMP_D2D,AMP,1.0145510631668282
161202-v1,L1,ON,AMP_D2D,AMP,1.0135024780414814
161202-v1,L1,ON,AMP_D2D,AMP,1.01436411096995
161202-v1,L1,ON,AMP_D2D,AMP,1.0137957192023876
161202-v1,L1,ON,AMP_D2D,AMP,1.0128730090676394
161202-v1,L1,ON,AMP_D2D,AMP,1.0112073434384776
161202-v1,L1,ON,AMP_D2D,AMP,1.0205136685804288
161202-v1,L1,ON,AMP_D2D,AMP,1.0250576289061035
161202-v1,L1,ON,AMP_D2D,AMP,1.0250681080475523
161202-v1,L1,ON,AMP_D2D,AMP,1.0233604631292443
161202-v1,L1,ON,AMP_D2D,AMP,1.0213177879497934
161202-v1,L1,ON,AMP_D2D,AMP,1.019998693632082
161202-v1,L1,ON,AMP_D2D,AMP,1.0164914177412625
161202-v1,L1,ON,AMP_D2D,AMP,1.0148254266668455
161202-v1,L1,ON,AMP_D2D,AMP,1.0129512334543724
161202-v1,L1,ON,AMP_D2D,AMP,1.0089289845872365
161202-v1,L1,ON,AMP_D2D,AMP,1.0049121657185196
161202-v1,L1,ON,AMP_D2D,AMP,1.0013600596936727
161202-v1,L1,ON,AMP_D2D,AMP,0.997020005308143
161202-v1,L1,ON,AMP_D2D,AMP,1.0062254345088635
161202-v1,L1,ON,AMP_D2D,AMP,1.0101340139644273
161202-v1,L1,ON,AMP_D2D,AMP,1.006502940604918
161202-v1,L1,ON,AMP_D2D,AMP,1.0034007022086615
161202-v1,L1,ON,AMP_D2D,AMP,0.999602644087602
161202-v1,L1,ON,AMP_D2D,AMP,0.9967380976743271
161202-v1,L1,ON,AMP_D2D,AMP,0.9922333971424759
161202-v1,L1,ON,AMP_D2D,AMP,0.9878732492413325
161202-v1,L1,ON,AMP_D2D,AMP,0.9811323484947343
161202-v1,L1,ON,AMP_D2D,AMP,0.9757747897169685
161202-v1,L1,ON,AMP_D2D,AMP,0.9706229479104905
161202-v1,L1,ON,AMP_D2D,AMP,0.9824946713343237
161202-v1,L1,ON,AMP_D2D,AMP,0.9806273083191268
161202-v1,L1,ON,AMP_D2D,AMP,0.9758512697317596
161202-v1,L1,ON,AMP_D2D,AMP,0.9741294636618686
161202-v1,L1,ON,AMP_D2D,AMP,0.9711753607701059
161202-v1,L1,ON,AMP_D2D,AMP,0.9687315831715796
161202-v1,L1,ON,AMP_D2D,AMP,0.9679095557751486
161202-v1,L1,ON,AMP_D2D,AMP,0.9689871046670631
161202-v1,L1,ON,AMP_D2D,AMP,0.9976213203390003
161202-v1,L1,ON,AMP_D2D,AMP,1.005135092737445
161202-v1,L1,ON,AMP_D2D,AMP,1.0122465396897766
161202-v1,L1,ON,AMP_D2D,AMP,1.0155490195956607
161202-v1,L1,ON,AMP_D2D,AMP,1.021088347607822
161202-v1,L1,ON,AMP_D2D,AMP,1.0225069429533231
161202-v1,L1,ON,AMP_D2D,AMP,1.0282883795980098
161202-v1,L1,ON,AMP_D2D,AMP,1.030845846968891
161202-v1,L1,ON,AMP_D2D,AMP,1.0335966138694348
161202-v1,L1,ON,AMP_D2D,AMP,1.0336661348900915
161202-v1,L1,ON,AMP_D2D,AMP,1.0345052854164132
161202-v1,L1,ON,AMP_D2D,AMP,1.035143254836759
161202-v1,L1,ON,AMP_D2D,AMP,1.045305488083364
161202-v1,L1,ON,AMP_D2D,AMP,1.0652020525178303
161202-v1,L1,ON,AMP_D2D,AMP,1.0592169838225842
161202-v1,L1,ON,AMP_D2D,AMP,1.0560007342100592
161202-v1,L1,ON,AMP_D2D,AMP,1.0501012623776105
161202-v1,L1,ON,AMP_D2D,AMP,1.0465532782420803
161202-v1,L1,ON,AMP_D2D,AMP,1.0404547484376037
161202-v1,L1,ON,AMP_D2D,AMP,1.0352925183470874
161202-v1,L1,ON,AMP_D2D,AMP,1.0292148016847227
161202-v1,L1,ON,AMP_D2D,AMP,1.0232067956305246
161202-v1,L1,ON,AMP_D2D,AMP,1.0184837246199214
161202-v1,L1,ON,AMP_D2D,AMP,1.0255064326343222
161202-v1,L1,ON,AMP_D2D,AMP,1.026811542842082
161202-v1,L1,ON,AMP_D2D,AMP,1.021463781313477
161202-v1,L1,ON,AMP_D2D,AMP,1.0166764606681349
161202-v1,L1,ON,AMP_D2D,AMP,1.0122598520271715
161202-v1,L1,ON,AMP_D2D,AMP,1.0070274437717721
161202-v1,L1,ON,AMP_D2D,AMP,1.0017626038594791
161202-v1,L1,ON,AMP_D2D,AMP,0.9955346498971014
161202-v1,L1,ON,AMP_D2D,AMP,0.9891263224561625
161202-v1,L1,ON,AMP_D2D,AMP,0.9827551869021571
161202-v1,L1,ON,AMP_D2D,AMP,0.9772415726015417
161202-v1,L1,ON,AMP_D2D,AMP,0.971485178639988
161202-v1,L1,ON,AMP_D2D,AMP,0.9672119263846134
161202-v1,L1,ON,AMP_D2D,AMP,0.9766476803743183
161202-v1,L1,ON,AMP_D2D,AMP,0.9738786334813768
161202-v1,L1,ON,AMP_D2D,AMP,0.9714368765923111
161202-v1,L1,ON,AMP_D2D,AMP,0.967537704401399
161202-v1,L1,ON,AMP_D2D,AMP,0.9760787434577168
161202-v1,L1,ON,AMP_D2D,AMP,0.9817566461695519
161202-v1,L1,ON,AMP_D2D,AMP,0.9838984654111722
161202-v1,L1,ON,AMP_D2D,AMP,0.9901444347701165
161202-v1,L1,ON,AMP_D2D,AMP,0.9919318578131449
161202-v1,L1,ON,AMP_D2D,AMP,0.9985644821669057
161202-v1,L1,ON,AMP_D2D,AMP,1.0037278733322659
161202-v1,L1,ON,AMP_D2D,AMP,1.0070718739705347
161202-v1,L1,ON,AMP_D2D,AMP,1.011576443111231
161202-v1,L1,ON,AMP_D2D,AMP,1.0158793866137867
161202-v1,L1,ON,AMP_D2D,AMP,1.022109662521897
161202-v1,L1,ON,AMP_D2D,AMP,1.0377609473550369
161202-v1,L1,ON,AMP_D2D,AMP,1.0677231753433931
161202-v1,L1,ON,AMP_D2D,AMP,1.0632187619843863
161202-v1,L1,ON,AMP_D2D,AMP,1.061717003830632
161202-v1,L1,ON,AMP_D2D,AMP,1.0575532206429334
161202-v1,L1,ON,AMP_D2D,AMP,1.0546004425551745
161202-v1,L1,ON,AMP_D2D,AMP,1.0494725057861272
161202-v1,L1,ON,AMP_D2D,AMP,1.0451679040015112
161202-v1,L1,ON,AMP_D2D,AMP,1.0394942449268794
161202-v1,L1,ON,AMP_D2D,AMP,1.0358518330879474
161202-v1,L1,ON,AMP_D2D,AMP,1.0334551303186845
161202-v1,L1,ON,AMP_D2D,AMP,1.0309315218065984
161202-v1,L1,ON,AMP_D2D,AMP,1.030281019543971
